time,1000000 airbag_sensor,
0,-1061.99,
4.90392e-005,-1104.04,
9.90792e-005,-1138.52,
0.000149119,-1163.94,
0.000199159,-1178.68,
0.000249199,-1181.03,
0.000299239,-1169.24,
0.000349279,-1141.47,
0.000399319,-1095.9,
0.000449359,-1030.67,
0.000499399,-944.003,
0.000549439,-834.189,
0.000599479,-699.491,
0.000649519,-538.092,
0.000699559,-348.168,
0.000749599,-127.819,
0.000799639,125.309,
0.000849679,414.431,
0.000899719,743.739,
0.000949759,1118.03,
0.000999799,1541.57,
0.00104984,2016.5,
0.00109988,2541.6,
0.00114992,3112.68,
0.00119996,3724.81,
0.00125,4374.95,
0.00129904,5062.93,
0.00134908,5790.01,
0.00139912,6556.18,
0.00144916,7358.03,
0.0014992,8188.59,
0.00154924,9039.28,
0.00159928,9902.4,
0.00164932,10772.2,
0.00169936,11644.4,
0.0017494,12515.1,
0.00179944,13380.4,
0.00184948,14234.5,
0.00189952,15068.8,
0.00194956,15872.2,
0.0019996,16632.9,
0.00204964,17338.6,
0.00209968,17976.1,
0.00214972,18530.4,
0.00219976,18984.2,
0.0022498,19317.2,
0.00229984,19508.6,
0.00234988,19541,
0.00239992,19404.7,
0.00244996,19098.2,
0.0025,18625.9,
0.00254904,17994.8,
0.00259908,17210.8,
0.00264912,16277.4,
0.00269916,15199,
0.0027492,13985.2,
0.00279924,12652,
0.00284928,11218,
0.00289932,9699.17,
0.00294936,8104.74,
0.0029994,6436.07,
0.00304944,4690.19,
0.00309948,2865.05,
0.00314952,964.906,
0.00319956,-997.353,
0.0032496,-3003.31,
0.00329964,-5035.04,
0.00334968,-7078.95,
0.00339972,-9125.19,
0.00344976,-11163.4,
0.0034998,-13177.6,
0.00354984,-15143.3,
0.00359988,-17027.8,
0.00364992,-18794.2,
0.00369996,-20406.9,
0.00375,-21840.9,
0.00379904,-23087,
0.00384908,-24148.2,
0.00389912,-25029.7,
0.00394916,-25735.1,
0.0039992,-26268.9,
0.00404924,-26639.1,
0.00409928,-26855.3,
0.00414932,-26923,
0.00419936,-26837.2,
0.0042494,-26583.6,
0.00429944,-26146.5,
0.00434948,-25514.3,
0.00439952,-24681.3,
0.00444956,-23645.2,
0.0044996,-22404.2,
0.00454964,-20956.1,
0.00459968,-19298.2,
0.00464972,-17433.6,
0.00469976,-15381.2,
0.0047498,-13181.2,
0.00479984,-10887.7,
0.00484988,-8554.67,
0.00489992,-6230.65,
0.00494996,-3963.91,
0.004999,-1810.49,
0.00504904,167.341,
0.00509908,1913.7,
0.00514912,3393.71,
0.00519916,4597.11,
0.0052492,5531.12,
0.00529924,6209.83,
0.00534928,6647.4,
0.00539932,6856.29,
0.00544936,6842.48,
0.0054994,6599.49,
0.00554944,6108.61,
0.00559948,5340.17,
0.00564952,4255.68,
0.00569956,2815.6,
0.0057496,990.036,
0.00579964,-1231.77,
0.00584968,-3836.63,
0.00589972,-6785.58,
0.00594976,-10014.2,
0.0059998,-13446.8,
0.00604984,-17019.1,
0.00609988,-20691.9,
0.00614992,-24444.1,
0.00619996,-28248.5,
0.00624899,-32055.7,
0.00629903,-35801.7,
0.00634907,-39427.7,
0.00639911,-42898.6,
0.00644915,-46202.2,
0.00649919,-49329.6,
0.00654923,-52264.2,
0.00659927,-55001.5,
0.00664931,-57592.6,
0.00669935,-60163.9,
0.00674939,-62885.2,
0.00679943,-65901.4,
0.00684947,-69279.6,
0.00689951,-73005.2,
0.00694955,-77010.6,
0.00699959,-81213,
0.00704963,-85514.8,
0.00709967,-89780.3,
0.00714971,-93850.1,
0.00719975,-97585.2,
0.00724979,-100917,
0.00729983,-103843,
0.00734987,-106335,
0.00739991,-108285,
0.00744995,-109512,
0.00749899,-109810,
0.00754903,-108982,
0.00759907,-106838,
0.00764911,-103227,
0.00769915,-98080.6,
0.00774919,-91455.3,
0.00779923,-83540.4,
0.00784927,-74604.2,
0.00789931,-64881.1,
0.00794935,-54519.5,
0.00799939,-43645.2,
0.00804943,-32446.9,
0.00809947,-21201.4,
0.00814951,-10222.1,
0.00819955,202.764,
0.00824959,9828.05,
0.00829963,18432.8,
0.00834967,25759.3,
0.00839971,31506,
0.00844975,35415.7,
0.00849979,37337.5,
0.00854983,37241.8,
0.00859987,35135.8,
0.00864991,30917.2,
0.00869995,24409.8,
0.00874899,15543.7,
0.00879903,4393.61,
0.00884907,-8974.99,
0.00889911,-24616.6,
0.00894915,-42651.1,
0.00899919,-63161.9,
0.00904923,-86105.1,
0.00909927,-111266,
0.00914931,-138311,
0.00919935,-166878,
0.00924939,-196665,
0.00929943,-227421,
0.00934947,-258885,
0.00939951,-290785,
0.00944955,-322839,
0.00949959,-354719,
0.00954963,-386059,
0.00959967,-416572,
0.00964971,-446129,
0.00969975,-474714,
0.00974979,-502423,
0.00979983,-529378,
0.00984987,-555525,
0.00989991,-580622,
0.00994995,-604398,
0.00999899,-626682,
0.010049,-647491,
0.0100991,-667034,
0.0101491,-685699,
0.0101992,-704025,
0.0102492,-722527,
0.0102992,-741493,
0.0103493,-761025,
0.0103993,-781231,
0.0104494,-802297,
0.0104994,-824527,
0.0105494,-848362,
0.0105995,-874257,
0.0106495,-902468,
0.0106996,-933065,
0.0107496,-966073,
0.0107996,-1.0015e+006,
0.0108497,-1.03931e+006,
0.0108997,-1.07937e+006,
0.0109498,-1.12133e+006,
0.0109998,-1.1646e+006,
0.0110498,-1.20827e+006,
0.0110999,-1.25121e+006,
0.0111499,-1.29215e+006,
0.0112,-1.32983e+006,
0.011249,-1.3633e+006,
0.011299,-1.39204e+006,
0.0113491,-1.41585e+006,
0.0113991,-1.43476e+006,
0.0114492,-1.44899e+006,
0.0114992,-1.45898e+006,
0.0115492,-1.46538e+006,
0.0115993,-1.469e+006,
0.0116493,-1.47072e+006,
0.0116994,-1.47126e+006,
0.0117494,-1.47108e+006,
0.0117994,-1.47049e+006,
0.0118495,-1.46981e+006,
0.0118995,-1.46924e+006,
0.0119496,-1.46892e+006,
0.0119996,-1.46912e+006,
0.0120496,-1.4702e+006,
0.0120997,-1.47256e+006,
0.0121497,-1.47647e+006,
0.0121998,-1.48205e+006,
0.0122498,-1.48925e+006,
0.0122998,-1.49775e+006,
0.0123499,-1.50682e+006,
0.0123999,-1.51546e+006,
0.01245,-1.52273e+006,
0.012499,-1.52798e+006,
0.012549,-1.53084e+006,
0.0125991,-1.53109e+006,
0.0126491,-1.52833e+006,
0.0126991,-1.52214e+006,
0.0127492,-1.51228e+006,
0.0127992,-1.49864e+006,
0.0128493,-1.48123e+006,
0.0128993,-1.46018e+006,
0.0129494,-1.43568e+006,
0.0129994,-1.40778e+006,
0.0130494,-1.37641e+006,
0.0130995,-1.34182e+006,
0.0131495,-1.30478e+006,
0.0131996,-1.26629e+006,
0.0132496,-1.22709e+006,
0.0132996,-1.18749e+006,
0.0133497,-1.14744e+006,
0.0133997,-1.10661e+006,
0.0134497,-1.06449e+006,
0.0134998,-1.02049e+006,
0.0135498,-974290,
0.0135999,-925786,
0.0136499,-874921,
0.0136999,-821579,
0.013749,-765705,
0.013799,-707383,
0.0138491,-646832,
0.0138991,-584476,
0.0139491,-521042,
0.0139992,-457528,
0.0140492,-395038,
0.0140993,-334685,
0.0141493,-277434,
0.0141993,-223931,
0.0142494,-174439,
0.0142994,-128855,
0.0143495,-86920.1,
0.0143995,-48549.9,
0.0144495,-13944.7,
0.0144996,16566.6,
0.0145496,42880,
0.0145997,65416.2,
0.0146497,84919.3,
0.0146997,101958,
0.0147498,116841,
0.0147998,129844,
0.0148499,141288,
0.0148999,151627,
0.0149499,161504,
0.014999,171506,
0.015049,181837,
0.0150991,192343,
0.0151491,202859,
0.0151991,213415,
0.0152492,224033,
0.0152992,234519,
0.0153493,244564,
0.0153993,253912,
0.0154493,262370,
0.0154994,269748,
0.0155494,275750,
0.0155995,279831,
0.0156495,281245,
0.0156995,279319,
0.0157496,273661,
0.0157996,264108,
0.0158497,250514,
0.0158997,232594,
0.0159497,209991,
0.0159998,182511,
0.0160498,150361,
0.0160999,114228,
0.0161499,75098.2,
0.0161999,33957.8,
0.016249,-8334.9,
0.016299,-51010.9,
0.0163491,-93318,
0.0163991,-134521,
0.0164491,-174090,
0.0164992,-211815,
0.0165492,-247682,
0.0165993,-281784,
0.0166493,-314220,
0.0166993,-344964,
0.0167494,-373947,
0.0167994,-401280,
0.0168495,-427224,
0.0168995,-451920,
0.0169495,-475217,
0.0169996,-496741,
0.0170496,-516178,
0.0170997,-533459,
0.0171497,-548590,
0.0171997,-561433,
0.0172498,-571703,
0.0172998,-579114,
0.0173499,-583695,
0.0173999,-586002,
0.0174499,-586929,
0.0175,-587329,
0.017549,-587666,
0.0175991,-587701,
0.0176491,-586581,
0.0176991,-583437,
0.0177492,-577785,
0.0177992,-569408,
0.0178493,-558121,
0.0178993,-543721,
0.0179493,-526086,
0.0179994,-505361,
0.0180494,-481965,
0.0180995,-456369,
0.0181495,-428883,
0.0181995,-399653,
0.0182496,-368844,
0.0182996,-336798,
0.0183497,-304010,
0.0183997,-271232,
0.0184497,-239500,
0.0184998,-209749,
0.0185498,-182485,
0.0185999,-157796,
0.0186499,-135438,
0.0186999,-114982,
0.01875,-96020,
0.0188,-78423.6,
0.0188491,-62429.2,
0.0188991,-48403.8,
0.0189491,-36559.3,
0.0189992,-26893.8,
0.0190492,-19274.3,
0.0190993,-13508.8,
0.0191493,-9364.13,
0.0191993,-6544.94,
0.0192494,-4726.23,
0.0192994,-3656.98,
0.0193495,-3185.63,
0.0193995,-3235.74,
0.0194495,-3871.48,
0.0194996,-5380.33,
0.0195496,-8221.73,
0.0195997,-12823.9,
0.0196497,-19450.3,
0.0196997,-28323.8,
0.0197498,-39735.7,
0.0197998,-53869.4,
0.0198499,-70538.3,
0.0198999,-89139.5,
0.0199499,-108841,
0.02,-128636,
0.02005,-147282,
0.0200991,-163452,
0.0201491,-175903,
0.0201991,-183587,
0.0202492,-185924,
0.0202992,-182968,
0.0203493,-175315,
0.0203993,-163875,
0.0204493,-149516,
0.0204994,-132937,
0.0205494,-114935,
0.0205995,-96410.5,
0.0206495,-78057.5,
0.0206995,-60310.3,
0.0207496,-43431.7,
0.0207996,-27575.5,
0.0208497,-12897.8,
0.0208997,376.138,
0.0209497,11882.9,
0.0209998,21105.4,
0.0210498,27580.3,
0.0210999,31044.2,
0.0211499,31327.4,
0.0211999,28243.4,
0.02125,21608.9,
0.0213,11361.9,
0.0213501,-2336.09,
0.0213991,-19131.3,
0.0214491,-38503.5,
0.0214992,-59780.3,
0.0215492,-82271.1,
0.0215993,-105414,
0.0216493,-128780,
0.0216993,-151948,
0.0217494,-174441,
0.0217994,-195749,
0.0218495,-215411,
0.0218995,-233093,
0.0219495,-248557,
0.0219996,-261601,
0.0220496,-272086,
0.0220997,-279906,
0.0221497,-284955,
0.0221997,-287156,
0.0222498,-286395,
0.0222998,-282334,
0.0223499,-274371,
0.0223999,-261895,
0.0224499,-244624,
0.0225,-222739,
0.02255,-196729,
0.0226001,-167283,
0.0226491,-135277,
0.0226991,-101689,
0.0227492,-67500.5,
0.0227992,-33654.4,
0.0228493,-977.028,
0.0228993,29899.2,
0.0229493,58530.8,
0.0229994,84631.3,
0.0230494,108089,
0.0230995,128978,
0.0231495,147408,
0.0231995,163277,
0.0232496,176158,
0.0232996,185348,
0.0233497,189869,
0.0233997,188556,
0.0234497,180446,
0.0234998,165169,
0.0235498,142888,
0.0235999,114069,
0.0236499,79480.8,
0.0236999,40043.5,
0.02375,-3609.16,
0.0238,-51174.8,
0.0238501,-102264,
0.0239001,-156166,
0.0239491,-212032,
0.0239992,-269128,
0.0240492,-326757,
0.0240993,-383987,
0.0241493,-439745,
0.0241993,-493078,
0.0242494,-543196,
0.0242994,-589446,
0.0243495,-631304,
0.0243995,-668294,
0.0244495,-700073,
0.0244996,-726605,
0.0245496,-748169,
0.0245997,-765151,
0.0246497,-777817,
0.0246997,-786226,
0.0247498,-790216,
0.0247998,-789436,
0.0248499,-783579,
0.0248999,-772678,
0.0249499,-757153,
0.025,-737566,
0.02505,-714437,
0.0251001,-688330,
0.0251501,-659933,
0.0251991,-629825,
0.0252492,-598202,
0.0252992,-564982,
0.0253493,-530066,
0.0253993,-493436,
0.0254493,-455220,
0.0254994,-415854,
0.0255494,-376143,
0.0255995,-337158,
0.0256495,-300091,
0.0256995,-266045,
0.0257496,-235751,
0.0257996,-209384,
0.0258497,-186547,
0.0258997,-166432,
0.0259497,-148047,
0.0259998,-130501,
0.0260498,-113261,
0.0260999,-96087.2,
0.0261499,-78738.6,
0.0261999,-60960.9,
0.02625,-42697.1,
0.0263,-24085.5,
0.0263501,-5289.51,
0.0264001,13509.3,
0.0264501,32021.7,
0.0264992,49971.6,
0.0265492,67332.3,
0.0265993,84348.4,
0.0266493,101360,
0.0266993,118679,
0.0267494,136538,
0.0267994,154986,
0.0268495,173958,
0.0268995,193541,
0.0269495,214038,
0.0269996,235758,
0.0270496,258971,
0.0270997,284077,
0.0271497,311576,
0.0271997,341974,
0.0272498,375831,
0.0272998,413705,
0.0273499,455879,
0.0273999,502225,
0.0274499,552455,
0.0275,606311,
0.02755,663337,
0.0276001,722560,
0.0276501,782532,
0.0277001,841704,
0.0277502,898789,
0.0277992,952903,
0.0278493,1.00359e+006,
0.0278993,1.05062e+006,
0.0279493,1.09365e+006,
0.0279994,1.13209e+006,
0.0280494,1.16546e+006,
0.0280995,1.19359e+006,
0.0281495,1.21631e+006,
0.0281995,1.23342e+006,
0.0282496,1.24502e+006,
0.0282996,1.25181e+006,
0.0283497,1.25468e+006,
0.0283997,1.25443e+006,
0.0284497,1.25168e+006,
0.0284998,1.24687e+006,
0.0285498,1.24017e+006,
0.0285999,1.23155e+006,
0.0286499,1.22092e+006,
0.0286999,1.20804e+006,
0.02875,1.19259e+006,
0.0288,1.1742e+006,
0.0288501,1.1526e+006,
0.0289001,1.12764e+006,
0.0289501,1.09925e+006,
0.0290002,1.06739e+006,
0.0290492,1.03212e+006,
0.0290993,993502,
0.0291493,951653,
0.0291993,906920,
0.0292494,859957,
0.0292994,811694,
0.0293495,763264,
0.0293995,715813,
0.0294495,670288,
0.0294996,627367,
0.0295496,587667,
0.0295997,551975,
0.0296497,521055,
0.0296997,495271,
0.0297498,474543,
0.0297998,458525,
0.0298499,446668,
0.0298999,438297,
0.0299499,432788,
0.03,429622,
0.03005,428258,
0.0301001,428136,
0.0301501,428722,
0.0302001,429411,
0.0302502,429439,
0.0303002,428026,
0.0303493,424551,
0.0303993,418396,
0.0304493,408746,
0.0304994,394971,
0.0305494,376988,
0.0305995,354917,
0.0306495,328704,
0.0306995,298377,
0.0307496,264344,
0.0307996,227181,
0.0308497,187385,
0.0308997,145564,
0.0309497,102584,
0.0309998,59396.8,
0.0310498,16919.5,
0.0310999,-23984.1,
0.0311499,-62596.5,
0.0311999,-98370.5,
0.03125,-130874,
0.0313,-159705,
0.0313501,-184409,
0.0314001,-204691,
0.0314501,-220730,
0.0315002,-233064,
0.0315502,-242229,
0.0315993,-248638,
0.0316493,-252658,
0.0316993,-254608,
0.0317494,-254771,
0.0317994,-253537,
0.0318495,-251543,
0.0318995,-249586,
0.0319495,-248489,
0.0319996,-249156,
0.0320496,-252590,
0.0320997,-259720,
0.0321497,-271164,
0.0321997,-287166,
0.0322498,-307736,
0.0322998,-332862,
0.0323499,-362656,
0.0323999,-397324,
0.0324499,-437035,
0.0325,-481864,
0.03255,-531761,
0.0326001,-586476,
0.0326501,-645510,
0.0327001,-708114,
0.0327502,-773310,
0.0328002,-839910,
0.0328503,-906596,
0.0328993,-972222,
0.0329493,-1.03597e+006,
0.0329994,-1.09709e+006,
0.0330494,-1.15464e+006,
0.0330995,-1.2076e+006,
0.0331495,-1.25502e+006,
0.0331995,-1.29617e+006,
0.0332496,-1.33046e+006,
0.0332996,-1.35736e+006,
0.0333497,-1.3764e+006,
0.0333997,-1.38751e+006,
0.0334497,-1.3912e+006,
0.0334998,-1.38841e+006,
0.0335498,-1.37993e+006,
0.0335999,-1.36622e+006,
0.0336499,-1.34777e+006,
0.0336999,-1.32526e+006,
0.03375,-1.29934e+006,
0.0338,-1.27052e+006,
0.0338501,-1.23953e+006,
0.0339001,-1.20724e+006,
0.0339501,-1.17443e+006,
0.0340002,-1.14175e+006,
0.0340502,-1.10988e+006,
0.0341003,-1.07961e+006,
0.0341493,-1.05152e+006,
0.0341993,-1.02568e+006,
0.0342494,-1.00192e+006,
0.0342994,-980206,
0.0343495,-960787,
0.0343995,-943913,
0.0344495,-929712,
0.0344996,-918152,
0.0345496,-909002,
0.0345997,-901946,
0.0346497,-896819,
0.0346997,-893518,
0.0347498,-891674,
0.0347998,-890625,
0.0348499,-889702,
0.0348999,-888401,
0.0349499,-886334,
0.035,-883001,
0.03505,-877629,
0.0351001,-869345,
0.0351501,-857438,
0.0352001,-841299,
0.0352502,-820267,
0.0353002,-793630,
0.0353503,-760805,
0.0354003,-721424,
0.0354493,-675221,
0.0354994,-622101,
0.0355494,-562305,
0.0355995,-496230,
0.0356495,-424194,
0.0356995,-346557,
0.0357496,-263960,
0.0357996,-177342,
0.0358497,-87849.7,
0.0358997,3221.72,
0.0359497,94535.4,
0.0359998,184845,
0.0360498,273001,
0.0360999,357942,
0.0361499,438714,
0.0361999,514387,
0.03625,583951,
0.0363,646415,
0.0363501,701130,
0.0364001,748034,
0.0364501,787643,
0.0365002,820889,
0.0365502,848712,
0.0366003,871666,
0.0366503,889878,
0.0366993,903164,
0.0367494,911186,
0.0367994,913648,
0.0368495,910341,
0.0368995,901122,
0.0369495,886017,
0.0369996,865372,
0.0370496,839916,
0.0370997,810640,
0.0371497,778524,
0.0371997,744386,
0.0372498,708944,
0.0372998,672853,
0.0373499,636620,
0.0373999,600585,
0.0374499,565011,
0.0375,530085,
0.03755,495827,
0.0376001,462187,
0.0376501,429343,
0.0377001,397814,
0.0377502,368262,
0.0378002,341214,
0.0378503,316915,
0.0379003,295472,
0.0379503,277208,
0.0379994,262760,
0.0380494,252732,
0.0380995,247363,
0.0381495,246469,
0.0381995,249578,
0.0382496,256097,
0.0382996,265405,
0.0383497,276805,
0.0383997,289427,
0.0384497,302347,
0.0384998,314782,
0.0385498,326038,
0.0385999,335420,
0.0386499,342333,
0.0386999,346389,
0.03875,347362,
0.0388,345165,
0.0388501,339984,
0.0389001,332204,
0.0389501,321982,
0.0390002,309000,
0.0390502,292716,
0.0391003,272720,
0.0391503,248853,
0.0392003,221275,
0.0392504,190547,
0.0392994,157325,
0.0393495,121886,
0.0393995,84210.8,
0.0394495,44505.2,
0.0394996,3467,
0.0395496,-37878.2,
0.0395996,-78480.2,
0.0396497,-117470,
0.0396997,-154204,
0.0397498,-188245,
0.0397998,-219375,
0.0398499,-247658,
0.0398999,-273477,
0.0399499,-297426,
0.04,-320055,
0.04005,-341577,
0.0401,-361736,
0.0401501,-380042,
0.0402001,-396173,
0.0402502,-410071,
0.0403002,-421690,
0.0403503,-430814,
0.0404003,-437043,
0.0404503,-439809,
0.0405004,-438557,
0.0405494,-432978,
0.0405995,-422998,
0.0406495,-408609,
0.0406995,-389909,
0.0407496,-367339,
0.0407996,-341714,
0.0408496,-313949,
0.0408997,-284785,
0.0409497,-254746,
0.0409998,-224257,
0.0410498,-193709,
0.0410999,-163449,
0.0411499,-133802,
0.0411999,-105080,
0.04125,-77595.6,
0.0413,-51698.7,
0.04135,-27767.7,
0.0414001,-6187.3,
0.0414501,12568.3,
0.0415002,27915.5,
0.0415502,39368.9,
0.0416002,46750.2,
0.0416503,50189.1,
0.0417003,50047.4,
0.0417504,46961,
0.0418004,41803.2,
0.0418494,35365.1,
0.0418995,28113.3,
0.0419495,20326.5,
0.0419996,12303.3,
0.0420496,4394.72,
0.0420996,-2998.95,
0.0421497,-9491.24,
0.0421997,-14846.2,
0.0422498,-18961.3,
0.0422998,-21804.5,
0.0423498,-23473.6,
0.0423999,-24257.6,
0.0424499,-24625.2,
0.0425,-25099.7,
0.04255,-26070.5,
0.0426,-27660.8,
0.0426501,-29759.7,
0.0427001,-32305.1,
0.0427502,-35558.6,
0.0428002,-40045.6,
0.0428502,-46325.4,
0.0429003,-54821.5,
0.0429503,-65671.3,
0.0430004,-78628.5,
0.0430504,-93189.6,
0.0430994,-108893,
0.0431495,-125492,
0.0431995,-142872,
0.0432496,-160889,
0.0432996,-179338,
0.0433496,-198088,
0.0433997,-217230,
0.0434497,-236986,
0.0434998,-257505,
0.0435498,-278879,
0.0435998,-301292,
0.0436499,-324952,
0.0436999,-349860,
0.04375,-375723,
0.0438,-402088,
0.04385,-428359,
0.0439001,-453738,
0.0439501,-477461,
0.0440002,-499105,
0.0440502,-518549,
0.0441002,-535795,
0.0441503,-550894,
0.0442003,-563833,
0.0442504,-574305,
