0,0,
4.90392e-005,97.306,
9.90792e-005,179.7,
0.000149119,-109.41,
0.000199159,-194.83,
0.000249199,-43.933,
0.000299239,375.16,
0.000349279,-129.15,
0.000399319,-2042,
0.000449359,-1843.4,
0.000499399,1871.9,
0.000549439,-1164,
0.000599479,-3554.2,
0.000649519,-370.7,
0.000699559,-3027,
0.000749599,-13178,
0.000799639,-10927,
0.000849679,-7853.5,
0.000899719,19168,
0.000949759,48690,
0.000999799,17411,
0.00104984,29403,
0.00109988,-16421,
0.00114992,5289.3,
0.00119996,11509,
0.00125,-2066.6,
0.00129904,57049,
0.00134908,28773,
0.00139912,1849.9,
0.00144916,14310,
0.0014992,-66415,
0.00154924,-19075,
0.00159928,-82233,
0.00164932,49925,
0.00169936,87594,
0.0017494,40556,
0.00179944,-25399,
0.00184948,38584,
0.00189952,-100860,
0.00194956,-26172,
0.0019996,-53105,
0.00204964,16133,
0.00209968,86961,
0.00214972,100110,
0.00219976,57383,
0.0022498,25042,
0.00229984,-109070,
0.00234988,-57414,
0.00239992,71279,
0.00244996,74431,
0.0025,114290,
0.00254904,114690,
0.00259908,45537,
0.00264912,53993,
0.00269916,-82165,
0.0027492,34278,
0.00279924,28656,
0.00284928,-80832,
0.00289932,164710,
0.00294936,14928,
0.0029994,-158360,
0.00304944,36130,
0.00309948,-96439,
0.00314952,45758,
0.00319956,196380,
0.0032496,133600,
0.00329964,14359,
0.00334968,53717,
0.00339972,-66232,
0.00344976,-95591,
0.0034998,50085,
0.00354984,246050,
0.00359988,95391,
0.00364992,1878.9,
0.00369996,-109970,
0.00375,12955,
0.00379904,-44126,
0.00384908,142120,
0.00389912,25572,
0.00394916,-53165,
0.0039992,39638,
0.00404924,-149000,
0.00409928,148620,
0.00414932,99435,
0.00419936,5431.3,
0.0042494,-120650,
0.00429944,-95323,
0.00434948,-37016,
0.00439952,-109490,
0.00444956,-104660,
0.0044996,-27044,
0.00454964,-44506,
0.00459968,-7670.3,
0.00464972,-107340,
0.00469976,-132100,
0.0047498,-140930,
0.00479984,-73018,
0.00484988,-170040,
0.00489992,-272010,
0.00494996,217170,
0.004999,118530,
0.00504904,155830,
0.00509908,133060,
0.00514912,2858.1,
0.00519916,-78991,
0.0052492,48833,
0.00529924,-191520,
0.00534928,44214,
0.00539932,-211770,
0.00544936,-22940,
0.0054994,-333230,
0.00554944,-34651,
0.00559948,-48265,
0.00564952,252320,
0.00569956,249120,
0.0057496,-58100,
0.00579964,102490,
0.00584968,121800,
0.00589972,417700,
0.00594976,246420,
0.0059998,132910,
0.00604984,-220770,
0.00609988,-62799,
0.00614992,-64075,
0.00619996,542360,
0.00624899,-188660,
0.00629903,184970,
0.00634907,-271700,
0.00639911,-95943,
0.00644915,377530,
0.00649919,-392630,
0.00654923,1.0926e+006,
0.00659927,-1.153e+006,
0.00664931,-438760,
0.00669935,-1.3591e+006,
0.00674939,-888190,
0.00679943,1.5366e+006,
0.00684947,-808700,
0.00689951,1.8425e+006,
0.00694955,-895680,
0.00699959,-617470,
0.00704963,2.1902e+006,
0.00709967,-650670,
0.00714971,1.0871e+006,
0.00719975,405940,
0.00724979,-2.8991e+006,
0.00729983,1.4247e+006,
0.00734987,729570,
0.00739991,187290,
0.00744995,2.002e+006,
0.00749899,-2.3217e+006,
0.00754903,-557310,
0.00759907,-21114,
0.00764911,-234240,
0.00769915,-438010,
0.00774919,-601530,
0.00779923,-1.9684e+006,
0.00784927,-851010,
0.00789931,1.9489e+006,
0.00794935,-532600,
0.00799939,2.13e+006,
0.00804943,-498720,
0.00809947,1.077e+006,
0.00814951,-494680,
0.00819955,-583550,
0.00824959,473200,
0.00829963,1.4248e+006,
0.00834967,-1.8958e+006,
0.00839971,3.4408e+006,
0.00844975,-4.1475e+006,
0.00849979,2.1742e+006,
0.00854983,-1.2477e+006,
0.00859987,400680,
0.00864991,-1.9302e+006,
0.00869995,2.0688e+006,
0.00874899,1.7722e+006,
0.00879903,2.3416e+006,
0.00884907,-7.6988e+006,
0.00889911,5.5337e+006,
0.00894915,-5.2121e+006,
0.00899919,3.0725e+006,
0.00904923,1.7311e+006,
0.00909927,2.7477e+006,
0.00914931,1.6948e+006,
0.00919935,-1.1933e+006,
0.00924939,-2.9768e+006,
0.00929943,4.2151e+006,
0.00934947,-3.4105e+006,
0.00939951,4.8509e+006,
0.00944955,-594320,
0.00949959,-3.9739e+006,
0.00954963,2.8336e+006,
0.00959967,-7.7729e+006,
0.00964971,5.571e+006,
0.00969975,-6.8511e+006,
0.00974979,646670,
0.00979983,-719160,
0.00984987,-520490,
0.00989991,3.9649e+006,
0.00994995,-4.2097e+006,
0.00999899,3.6238e+006,
0.010049,-6.819e+006,
0.0100991,7.1515e+006,
0.0101491,-7.0124e+006,
0.0101992,4.8746e+006,
0.0102492,-4.4618e+006,
0.0102992,4.4061e+006,
0.0103493,451130,
0.0103993,-3.5255e+006,
0.0104494,2.6506e+006,
0.0104994,-1.7201e+006,
0.0105494,1.9201e+006,
0.0105995,4.4499e+006,
0.0106495,-3.5519e+006,
0.0106996,119700,
0.0107496,-3.3557e+006,
0.0107996,3.3267e+006,
0.0108497,-2.3834e+006,
0.0108997,6.0962e+006,
0.0109498,-5.9137e+006,
0.0109998,1.8779e+006,
0.0110498,2.5543e+006,
0.0110999,-937720,
0.0111499,3.9663e+006,
0.0112,-3.0352e+006,
0.011249,176080,
0.011299,475480,
0.0113491,1.2621e+006,
0.0113991,-5.4679e+006,
0.0114492,3.9198e+006,
0.0114992,2.3774e+006,
0.0115492,1.4144e+006,
0.0115993,-2.9507e+006,
0.0116493,-4.5481e+006,
0.0116994,4.2302e+006,
0.0117494,3.605e+006,
0.0117994,-2.9168e+006,
0.0118495,2.0173e+006,
0.0118995,-2.3167e+006,
0.0119496,-53064,
0.0119996,1.5989e+006,
0.0120496,-3.1055e+006,
0.0120997,-2.8562e+006,
0.0121497,197270,
0.0121998,1.7201e+006,
0.0122498,9.8407e+006,
0.0122998,-6.8807e+006,
0.0123499,841170,
0.0123999,-1.4136e+006,
0.01245,3.3234e+006,
0.012499,-206160,
0.012549,1.9505e+006,
0.0125991,735110,
0.0126491,-2.4819e+006,
0.0126991,2.017e+006,
0.0127492,-4.6049e+006,
0.0127992,9.4345e+006,
0.0128493,-3.8617e+006,
0.0128993,-4.1714e+006,
0.0129494,-218740,
0.0129994,696270,
0.0130494,6.5445e+006,
0.0130995,1.6335e+006,
0.0131495,-1.3379e+006,
0.0131996,-7.2473e+006,
0.0132496,6.7512e+006,
0.0132996,-2.797e+006,
0.0133497,2.7071e+006,
0.0133997,-2.6928e+006,
0.0134497,-3.9524e+006,
0.0134998,-1.3088e+006,
0.0135498,-8.0284e+006,
0.0135999,9.8173e+006,
0.0136499,-3.1621e+006,
0.0136999,5.0115e+006,
0.013749,1.1748e+006,
0.013799,4.1647e+006,
0.0138491,-2.859e+006,
0.0138991,133330,
0.0139491,-405270,
0.0139992,-4.8812e+006,
0.0140492,821800,
0.0140993,-3.9876e+006,
0.0141493,1.0897e+007,
0.0141993,-7.5503e+006,
0.0142494,6.9975e+006,
0.0142994,6.2353e+006,
0.0143495,-6.2361e+006,
0.0143995,5.8837e+006,
0.0144495,-1.2847e+007,
0.0144996,1.2913e+007,
0.0145496,-6.1074e+006,
0.0145997,5.7321e+006,
0.0146497,1.2082e+006,
0.0146997,-5.4754e+006,
0.0147498,804130,
0.0147998,2.738e+006,
0.0148499,3.6582e+006,
0.0148999,425340,
0.0149499,9.4582e+006,
0.014999,-6.3844e+006,
0.015049,-468010,
0.0150991,-290770,
0.0151491,145290,
0.0151991,7.9065e+006,
0.0152492,-1.2598e+006,
0.0152992,5.4075e+006,
0.0153493,-9.1351e+006,
0.0153993,6.594e+006,
0.0154493,-8.6977e+006,
0.0154994,6.4128e+006,
0.0155494,1.3412e+006,
0.0155995,-9.4177e+006,
0.0156495,7.9453e+006,
0.0156995,-2.2766e+006,
0.0157496,5.127e+006,
0.0157996,-9.426e+006,
0.0158497,7.1392e+006,
0.0158997,-7.3449e+006,
0.0159497,1.0743e+007,
0.0159998,4.0178e+006,
0.0160498,-1.1086e+007,
0.0160999,-1.7021e+006,
0.0161499,3.9664e+006,
0.0161999,920020,
0.016249,-4.1677e+006,
0.016299,468650,
0.0163491,-7.0016e+006,
0.0163991,3.2573e+006,
0.0164491,-6.7707e+006,
0.0164992,-3.6069e+006,
0.0165492,8.1369e+006,
0.0165993,5.9719e+006,
0.0166493,-5.0426e+006,
0.0166993,-7.2619e+006,
0.0167494,4.706e+006,
0.0167994,-3.0304e+006,
0.0168495,7.5698e+006,
0.0168995,10820,
0.0169495,-1.1261e+007,
0.0169996,3.2748e+006,
0.0170496,1.4603e+006,
0.0170997,4.5916e+006,
0.0171497,-5.749e+006,
0.0171997,-4.3257e+006,
0.0172498,-7.5172e+006,
0.0172998,1.7756e+006,
0.0173499,-5.2242e+006,
0.0173999,-6.0069e+006,
0.0174499,8.164e+006,
0.0175,3.4116e+006,
0.017549,5.0736e+006,
0.0175991,-9.6616e+006,
0.0176491,6.1496e+006,
0.0176991,2.2208e+006,
0.0177492,1.0898e+006,
0.0177992,-5.819e+006,
0.0178493,-4.9608e+006,
0.0178993,5.9633e+006,
0.0179493,-11193,
0.0179994,-2.2505e+006,
0.0180494,-1.4834e+006,
0.0180995,2.6353e+006,
0.0181495,-2.9203e+006,
0.0181995,4.7437e+006,
0.0182496,3.1004e+006,
0.0182996,-3.7981e+006,
0.0183497,1.0682e+006,
0.0183997,3.0086e+006,
0.0184497,4.665e+006,
0.0184998,-8.9944e+006,
0.0185498,3.8595e+006,
0.0185999,-1.1688e+007,
0.0186499,1.4554e+007,
0.0186999,-5.5459e+006,
0.01875,-3.7314e+006,
0.0188,7.1445e+006,
0.0188491,-2.5353e+006,
0.0188991,2.6681e+006,
0.0189491,-1.1211e+007,
0.0189992,8.5834e+006,
0.0190492,1.0393e+006,
0.0190993,-31207,
0.0191493,-1.3603e+006,
0.0191993,850750,
0.0192494,3.2102e+006,
0.0192994,2.2382e+006,
0.0193495,-2.2262e+006,
0.0193995,-1.6304e+006,
0.0194495,-2.7545e+006,
0.0194996,3.1244e+006,
0.0195496,4.5268e+006,
0.0195997,478590,
0.0196497,-1.637e+007,
0.0196997,2.9617e+006,
0.0197498,1.189e+007,
0.0197998,3.9601e+006,
0.0198499,-1.1367e+007,
0.0198999,-8.6973e+006,
0.0199499,-6.8802e+006,
0.02,-895760,
0.02005,-1.3277e+006,
0.0200991,-4.5863e+006,
0.0201491,-169500,
0.0201991,2.2739e+006,
0.0202492,-2.6709e+006,
0.0202992,-9.8373e+006,
0.0203493,1.2373e+007,
0.0203993,-8.2571e+006,
0.0204493,-1.3012e+006,
0.0204994,-2.9936e+006,
0.0205494,7.4528e+006,
0.0205995,2.6067e+006,
0.0206495,4.5234e+006,
0.0206995,-8.8048e+006,
0.0207496,-3.5844e+006,
0.0207996,-7.1864e+006,
0.0208497,-641400,
0.0208997,1.4401e+007,
0.0209497,1.3727e+006,
0.0209998,-1.2707e+007,
0.0210498,-1.2858e+007,
0.0210999,8.275e+006,
0.0211499,1.0623e+007,
0.0211999,1.5906e+006,
0.02125,-3.5739e+006,
0.0213,5.2093e+006,
0.0213501,4.4335e+006,
0.0213991,-1.269e+006,
0.0214491,4.2049e+006,
0.0214992,134350,
0.0215492,1.4719e+007,
0.0215993,-5.1138e+006,
0.0216493,1.4007e+006,
0.0216993,-1.697e+006,
0.0217494,7.057e+006,
0.0217994,1.1082e+007,
0.0218495,6.1343e+006,
0.0218995,-1.5486e+006,
0.0219495,-2.2702e+006,
0.0219996,-4.3084e+006,
0.0220496,-5.7196e+006,
0.0220997,5.6409e+006,
0.0221497,2.4743e+006,
0.0221997,1.1578e+007,
0.0222498,1.3357e+007,
0.0222998,-1.4643e+007,
0.0223499,-4.8841e+006,
0.0223999,1.5644e+006,
0.0224499,1.3017e+007,
0.0225,-443700,
0.02255,-6.9803e+006,
0.0226001,-6.8047e+006,
0.0226491,3.518e+006,
0.0226991,9.6076e+006,
0.0227492,5.2401e+006,
0.0227992,-6.1341e+006,
0.0228493,-1.6793e+007,
0.0228993,-7.4581e+006,
0.0229493,-148930,
0.0229994,-5.7985e+006,
0.0230494,-1.397e+006,
0.0230995,-4.2769e+006,
0.0231495,-4.0779e+006,
0.0231995,-8.7604e+006,
0.0232496,9.6809e+006,
0.0232996,-7.7352e+006,
0.0233497,7.3838e+006,
0.0233997,-2.3966e+006,
0.0234497,167800,
0.0234998,-731010,
0.0235498,7.3244e+006,
0.0235999,1.073e+007,
0.0236499,2.4982e+006,
0.0236999,-4.7524e+006,
0.02375,8.1859e+006,
0.0238,-8.5971e+006,
0.0238501,6.8759e+006,
0.0239001,-3.4945e+006,
0.0239491,5.0958e+006,
0.0239992,8.7942e+006,
0.0240492,7.0622e+006,
0.0240993,612440,
0.0241493,-2.9286e+006,
0.0241993,8.1694e+006,
0.0242494,7.5352e+006,
0.0242994,-1.0176e+006,
0.0243495,-1.0233e+007,
0.0243995,-6.3404e+006,
0.0244495,638400,
0.0244996,1.3539e+007,
0.0245496,-9.4861e+006,
0.0245997,4.0411e+006,
0.0246497,-1.626e+006,
0.0246997,-5.3455e+006,
0.0247498,-9.0271e+006,
0.0247998,7.0025e+006,
0.0248499,964300,
0.0248999,-1.1919e+007,
0.0249499,-5.4058e+006,
0.025,1.8446e+006,
0.02505,-8.9752e+006,
0.0251001,2.957e+006,
0.0251501,-6.9321e+006,
0.0251991,602220,
0.0252492,-7.3773e+006,
0.0252992,1.0541e+007,
0.0253493,9.8256e+006,
0.0253993,298510,
0.0254493,-1.2805e+007,
0.0254994,-5.5259e+006,
0.0255494,1.2714e+007,
0.0255995,-5.554e+006,
0.0256495,-1.5997e+006,
0.0256995,-1.1865e+006,
0.0257496,-1.9802e+006,
0.0257996,2.3789e+006,
0.0258497,-9.5258e+006,
0.0258997,2.2326e+006,
0.0259497,-1.8744e+006,
0.0259998,1.5348e+007,
0.0260498,-3.1683e+006,
0.0260999,2.7658e+006,
0.0261499,-1.6355e+006,
0.0261999,-2.8054e+006,
0.02625,34307,
0.0263,8.636e+006,
0.0263501,-5.5416e+006,
0.0264001,-7.791e+006,
0.0264501,-160810,
0.0264992,-1.2219e+007,
0.0265492,4.1458e+006,
0.0265993,-6.7982e+006,
0.0266493,-9.3869e+006,
0.0266993,2.9618e+006,
0.0267494,3.181e+006,
0.0267994,-489240,
0.0268495,-7.3112e+006,
0.0268995,5.1941e+006,
0.0269495,3.335e+006,
0.0269996,3.4201e+006,
0.0270496,-8.439e+006,
0.0270997,1.3312e+006,
0.0271497,1.2052e+007,
0.0271997,-3.0724e+006,
0.0272498,-4.3859e+006,
0.0272998,-3.4049e+006,
0.0273499,7.6143e+006,
0.0273999,-6.613e+006,
0.0274499,-527760,
0.0275,1.8565e+006,
0.02755,-2.6983e+006,
0.0276001,-4.7207e+006,
0.0276501,6.6415e+006,
0.0277001,-1.2902e+006,
0.0277502,5.7351e+006,
0.0277992,-2.85e+006,
0.0278493,-1.0044e+007,
0.0278993,-3.1933e+006,
0.0279493,1.5874e+006,
0.0279994,-1.7656e+006,
0.0280494,7.9771e+006,
0.0280995,-1.7957e+007,
0.0281495,-4.0847e+006,
0.0281995,-4.4605e+006,
0.0282496,1.1474e+007,
0.0282996,6.4886e+006,
0.0283497,-1.3248e+007,
0.0283997,-1.0615e+006,
0.0284497,-3.1046e+006,
0.0284998,8.2004e+006,
0.0285498,5.8708e+006,
0.0285999,4.9156e+006,
0.0286499,-2.8651e+006,
0.0286999,-1.1079e+007,
0.02875,2.5411e+006,
0.0288,-5.0537e+006,
0.0288501,-815150,
0.0289001,4.5374e+006,
0.0289501,-1.1269e+007,
0.0290002,1.5804e+007,
0.0290492,-1.9952e+006,
0.0290993,-8.0291e+006,
0.0291493,9.3427e+006,
0.0291993,-186830,
0.0292494,7.2055e+006,
0.0292994,2.6648e+006,
0.0293495,-1.1495e+007,
0.0293995,8.0832e+006,
0.0294495,-3.4807e+006,
0.0294996,1.053e+007,
0.0295496,-1.0111e+006,
0.0295997,-3.5031e+006,
0.0296497,2.4659e+006,
0.0296997,-1.193e+007,
0.0297498,6.8364e+006,
0.0297998,2.051e+006,
0.0298499,1.9159e+007,
0.0298999,-1.179e+007,
0.0299499,-2.6794e+006,
0.03,1.4058e+006,
0.03005,2.1364e+006,
0.0301001,-8.4386e+006,
0.0301501,1.5543e+006,
0.0302001,-5.3572e+006,
0.0302502,-2.851e+006,
0.0303002,-160240,
0.0303493,2.0321e+006,
0.0303993,5.0656e+006,
0.0304493,-5.571e+006,
0.0304994,6.1133e+006,
0.0305494,-2.4266e+006,
0.0305995,4.2859e+006,
0.0306495,-1.525e+006,
0.0306995,-4.5173e+006,
0.0307496,-7.5253e+006,
0.0307996,1.2791e+007,
0.0308497,-6.9478e+006,
0.0308997,30562,
0.0309497,6.5353e+006,
0.0309998,-1.2689e+006,
0.0310498,3.3612e+006,
0.0310999,-7.1959e+006,
0.0311499,-34564,
0.0311999,-6.9635e+006,
0.03125,-1.0825e+007,
0.0313,-1.1358e+007,
0.0313501,-7.9276e+006,
0.0314001,732970,
0.0314501,-2.4763e+006,
0.0315002,7.8938e+006,
0.0315502,-1.841e+006,
0.0315993,1.2616e+007,
0.0316493,-1.6807e+006,
0.0316993,-9.5647e+006,
0.0317494,6.3071e+006,
0.0317994,-2.9898e+006,
0.0318495,2.8155e+006,
0.0318995,2.688e+006,
0.0319495,-5.3586e+006,
0.0319996,-9.5451e+006,
0.0320496,-8.8501e+006,
0.0320997,9.7271e+006,
0.0321497,1.2787e+007,
0.0321997,1.5619e+006,
0.0322498,-1.4387e+007,
0.0322998,6.2447e+006,
0.0323499,2.7482e+006,
0.0323999,-2.6271e+006,
0.0324499,6.6287e+006,
0.0325,-9.5241e+006,
0.03255,-3.5565e+006,
0.0326001,-5.9292e+006,
0.0326501,1.0166e+007,
0.0327001,-7.6507e+006,
0.0327502,-1.0932e+006,
0.0328002,-8.2482e+006,
0.0328503,-1.3003e+007,
0.0328993,1.9949e+006,
0.0329493,-5.9897e+006,
0.0329994,9.2062e+006,
0.0330494,-5.9039e+006,
0.0330995,-6.714e+006,
0.0331495,-5.4921e+006,
0.0331995,187440,
0.0332496,8.467e+006,
0.0332996,-1.0249e+007,
0.0333497,3.7365e+006,
0.0333997,1.7231e+006,
0.0334497,-2.7446e+006,
0.0334998,-3.5286e+006,
0.0335498,-4.5241e+006,
0.0335999,-4.4351e+006,
0.0336499,1.4432e+007,
0.0336999,1.0597e+006,
0.03375,-360590,
0.0338,-1.2308e+006,
0.0338501,8.9211e+006,
0.0339001,3.7947e+006,
0.0339501,1.7285e+006,
0.0340002,535240,
0.0340502,-2.7103e+006,
0.0341003,-1.5636e+006,
0.0341493,-9.2326e+006,
0.0341993,1.2072e+007,
0.0342494,604430,
0.0342994,4.7335e+006,
0.0343495,-8.2446e+006,
0.0343995,-4.6997e+006,
0.0344495,3.2642e+006,
0.0344996,-5.9711e+006,
0.0345496,4.4069e+006,
0.0345997,-6.3562e+006,
0.0346497,-3.5241e+006,
0.0346997,1.3562e+006,
0.0347498,-1.3586e+007,
0.0347998,-8.2348e+006,
0.0348499,8.6897e+006,
0.0348999,-6.1183e+006,
0.0349499,2.9639e+006,
0.035,-630510,
0.03505,-1.6076e+006,
0.0351001,441070,
0.0351501,7.4446e+006,
0.0352001,2.3312e+006,
0.0352502,925730,
0.0353002,7.1532e+006,
0.0353503,-6.6525e+006,
0.0354003,4.1156e+006,
0.0354493,-7.4497e+006,
0.0354994,3.3161e+006,
0.0355494,7.8939e+006,
0.0355995,-3.9403e+006,
0.0356495,-3.5884e+006,
0.0356995,4.5277e+006,
0.0357496,3.2908e+006,
0.0357996,-2.3916e+006,
0.0358497,5.7874e+006,
0.0358997,170530,
0.0359497,-8.3341e+006,
0.0359998,2.0264e+006,
0.0360498,-4.3156e+006,
0.0360999,2.8124e+006,
0.0361499,1.1311e+006,
0.0361999,-4.5067e+006,
0.03625,-560280,
0.0363,-2.4367e+006,
0.0363501,5.4489e+006,
0.0364001,1.0593e+006,
0.0364501,5.1116e+006,
0.0365002,3.8308e+006,
0.0365502,-1.3931e+006,
0.0366003,-2.4617e+006,
0.0366503,4.5041e+006,
0.0366993,3.7112e+006,
0.0367494,9.0441e+006,
0.0367994,-6.6577e+006,
0.0368495,-1.1162e+007,
0.0368995,-1.1382e+007,
0.0369495,-1.4199e+006,
0.0369996,-6.4082e+006,
0.0370496,3.5262e+006,
0.0370997,768180,
0.0371497,-2.8638e+006,
0.0371997,-4.8843e+006,
0.0372498,3.0351e+006,
0.0372998,-2.776e+006,
0.0373499,-8.9568e+006,
0.0373999,5.6578e+006,
0.0374499,-1.569e+006,
0.0375,7.48e+006,
0.03755,-7.7129e+006,
0.0376001,-2.6555e+006,
0.0376501,1.4043e+006,
0.0377001,176200,
0.0377502,-5.2608e+006,
0.0378002,-8.4926e+006,
0.0378503,-8.637e+006,
0.0379003,8.5174e+006,
0.0379503,-7.5949e+006,
0.0379994,3.6736e+006,
0.0380494,-36094,
0.0380995,7.8179e+006,
0.0381495,-9.4889e+006,
0.0381995,1.1472e+006,
0.0382496,-6.117e+006,
0.0382996,1.4664e+007,
0.0383497,-1.0804e+007,
0.0383997,-2.1022e+006,
0.0384497,-2.7239e+006,
0.0384998,-4.5684e+006,
0.0385498,-6.0947e+006,
0.0385999,-6.9503e+006,
0.0386499,862030,
0.0386999,1.1885e+006,
0.03875,-6.6945e+006,
0.0388,-4.8934e+006,
0.0388501,1.2449e+007,
0.0389001,3.8487e+006,
0.0389501,-2.2795e+006,
0.0390002,-4.5322e+006,
0.0390502,-3.974e+006,
0.0391003,4.6185e+006,
0.0391503,-5.9876e+006,
0.0392003,5.8298e+006,
0.0392504,-3.0802e+006,
0.0392994,-4.2415e+006,
0.0393495,6.2487e+006,
0.0393995,2.2058e+006,
0.0394495,9.2057e+006,
0.0394996,1.6966e+006,
0.0395496,4.0781e+006,
0.0395996,-742630,
0.0396497,-4.1875e+006,
0.0396997,4.2183e+006,
0.0397498,-3.294e+006,
0.0397998,5.5538e+006,
0.0398499,3.3419e+006,
0.0398999,-4.0512e+006,
0.0399499,939130,
0.04,5.0017e+006,
0.04005,-1.5957e+006,
0.0401,-8.509e+006,
0.0401501,-3.3167e+006,
0.0402001,-14579,
0.0402502,-4.1005e+006,
0.0403002,-3.546e+006,
0.0403503,1.216e+007,
0.0404003,5.3424e+006,
0.0404503,1.4394e+006,
0.0405004,-1.5292e+007,
0.0405494,508000,
0.0405995,4.1435e+006,
0.0406495,3.814e+006,
0.0406995,210040,
0.0407496,-2.7846e+006,
0.0407996,3.0828e+006,
0.0408496,-5.5485e+006,
0.0408997,-8.7312e+006,
0.0409497,3.0679e+006,
0.0409998,4.0587e+006,
0.0410498,431550,
0.0410999,-7.6398e+006,
0.0411499,2.3315e+006,
0.0411999,1.1886e+007,
0.04125,-1.4335e+006,
0.0413,4.1585e+006,
0.04135,-3.6752e+006,
0.0414001,74009,
0.0414501,-3.1217e+006,
0.0415002,-8.063e+006,
0.0415502,4.5413e+006,
0.0416002,-6.4975e+006,
0.0416503,-2.3093e+006,
0.0417003,-4.4838e+006,
0.0417504,-445560,
0.0418004,1.4531e+006,
0.0418494,2.6951e+006,
0.0418995,-5.4739e+006,
0.0419495,4.9375e+006,
0.0419996,2.0266e+006,
0.0420496,9.4009e+006,
0.0420996,-7.1691e+006,
0.0421497,5.1755e+006,
0.0421997,-6.5313e+006,
0.0422498,779680,
0.0422998,-3.7487e+006,
0.0423498,2.6491e+006,
0.0423999,-8.7183e+006,
0.0424499,488370,
0.0425,-5.1802e+006,
0.04255,3.0945e+006,
0.0426,1.4985e+006,
0.0426501,3.5661e+006,
0.0427001,442640,
0.0427502,2.7979e+006,
0.0428002,-8.9443e+006,
0.0428502,-6.4116e+006,
0.0429003,1.125e+006,
0.0429503,1.4232e+006,
0.0430004,582900,
0.0430504,-4.7659e+006,
0.0430994,6.5978e+006,
0.0431495,1.6758e+007,
0.0431995,-5.1537e+006,
0.0432496,2.0321e+006,
0.0432996,-658920,
0.0433496,-9.7304e+006,
0.0433997,-2.6097e+006,
0.0434497,143220,
0.0434998,1.0162e+007,
0.0435498,6.3882e+006,
0.0435998,-7.2738e+006,
0.0436499,-6.2765e+006,
0.0436999,-4.5826e+006,
0.04375,-5.6759e+006,
0.0438,6.8581e+006,
0.04385,2.1721e+006,
0.0439001,85444,
0.0439501,3.4012e+006,
0.0440002,9.4622e+006,
0.0440502,-5.4874e+006,
0.0441002,3.7949e+006,
0.0441503,2.4299e+006,
0.0442003,-247590,
0.0442504,-994930,
0.0443004,-3.7402e+006,
0.0443504,-1.4767e+006,
0.0443995,1.8012e+006,
0.0444495,7.1048e+006,
0.0444996,-4.9009e+006,
0.0445496,-8.2938e+006,
0.0445996,-3.4212e+006,
0.0446497,8.1858e+006,
0.0446997,2.4931e+006,
0.0447498,-5.9704e+006,
0.0447998,1.1091e+007,
0.0448498,-1.0157e+007,
0.0448999,-4.7264e+006,
0.0449499,-1.3653e+007,
0.045,1.3715e+007,
0.04505,-4.3525e+006,
0.0451,2.5845e+006,
0.0451501,-4.481e+006,
0.0452001,-3.0878e+006,
0.0452502,1.2699e+006,
